,filename, width, height,xmin,ymin,xmax,ymax,class
7830,000000549109.jpg,480,640,419.73,235.91,435.77,261.22,dog
7831,000000549109.jpg,480,640,77.99,76.31,128.45,105.66,dog
7832,000000549127.jpg,458,640,0.0,241.95,640.0,317.78,umbrella
7833,000000549127.jpg,458,640,373.4,0.0,640.0,271.84,umbrella
7834,000000549127.jpg,458,640,0.0,0.0,330.88,199.2,umbrella
7835,000000549127.jpg,458,640,367.99,175.35,501.75,280.17,umbrella
7836,000000549182.jpg,480,640,103.55,133.75,372.13,394.79,elephant
7837,000000549182.jpg,480,640,341.93,43.15,640.0,362.43,elephant
7838,000000549183.jpg,640,427,57.77,377.87,78.34,444.57,umbrella
7839,000000549183.jpg,640,427,324.51,407.78,341.49,432.94,umbrella
7840,000000549183.jpg,640,427,304.62,399.83,322.6,445.06,umbrella
7841,000000549183.jpg,640,427,48.15,381.7,72.6,449.76,umbrella
7842,000000549183.jpg,640,427,359.92,411.32,390.71,433.94,umbrella
7843,000000549183.jpg,640,427,57.82,391.44,70.23,406.9,umbrella
7844,000000549183.jpg,640,427,140.38,410.54,171.47,465.7,umbrella
7845,000000549183.jpg,640,427,113.09,343.51,216.55,393.55,umbrella
7846,000000549183.jpg,640,427,409.21,400.21,427.0,456.98,umbrella
7847,000000549183.jpg,640,427,84.19,375.1,106.45,443.92,umbrella
7848,000000549183.jpg,640,427,134.77,388.98,174.95,521.55,umbrella
7849,000000549183.jpg,640,427,22.75,375.7,50.64,450.38,umbrella
7850,000000549183.jpg,640,427,158.24,385.78,202.64,522.71,umbrella
7851,000000549183.jpg,640,427,261.13,431.73,322.51,523.54,umbrella
7852,000000549183.jpg,640,427,266.35,373.36,308.25,521.85,umbrella
7853,000000549236.jpg,480,640,235.86,286.03,344.48,475.34,dog
7854,000000549236.jpg,480,640,546.81,139.93,622.87,270.47,dog
7855,000000549236.jpg,480,640,272.16,86.1,456.25,202.89,dog
7856,000000549236.jpg,480,640,360.24,176.96,591.97,430.1,dog
7857,000000549236.jpg,480,640,0.0,34.86,271.39,480.0,dog
7858,000000549268.jpg,427,640,255.12,48.59,316.52,200.52,elephant
7859,000000549268.jpg,427,640,363.35,107.28,422.39,149.69,elephant
7860,000000549268.jpg,427,640,98.39,135.74,486.23,375.51,elephant
7861,000000549268.jpg,427,640,323.42,48.41,389.69,222.87,elephant
7862,000000549268.jpg,427,640,0.0,160.62,32.74,240.4,elephant
7863,000000549287.jpg,640,480,113.87,252.97,357.48,519.64,elephant
7864,000000549287.jpg,640,480,0.0,259.85,102.67,444.63,elephant
7865,000000549287.jpg,640,480,345.48,340.36,418.25,485.91,elephant
7866,000000549287.jpg,640,480,110.14,271.23,157.67,318.26,elephant
7867,000000549287.jpg,640,480,352.82,302.34,427.35,343.54,elephant
7868,000000549287.jpg,640,480,395.18,279.35,479.01,480.17,elephant
7869,000000549287.jpg,640,480,48.76,269.67,111.3,304.08,elephant
7870,000000549287.jpg,640,480,71.48,284.99,125.29,449.69,elephant
7871,000000549287.jpg,640,480,439.52,340.32,479.94,496.21,elephant
7872,000000549422.jpg,480,640,116.49,102.47,416.36,473.53,elephant
7873,000000549422.jpg,480,640,272.6,68.92,300.14,122.96,elephant
7874,000000549422.jpg,480,640,294.78,36.09,405.48,159.51,elephant
7875,000000549422.jpg,480,640,297.6,12.4,376.22,164.76,elephant
7876,000000549422.jpg,480,640,203.76,0.29,290.43,129.49,elephant
7877,000000549496.jpg,480,640,104.35,274.6,121.76,288.82,elephant
7878,000000549496.jpg,480,640,68.0,70.0,639.0,479.0,elephant
7879,000000549496.jpg,480,640,0.0,167.0,312.0,308.0,elephant
7880,000000549496.jpg,480,640,230.1,244.89,240.69,252.27,elephant
7881,000000549496.jpg,480,640,392.96,329.31,438.95,357.24,elephant
7882,000000549496.jpg,480,640,229.75,238.38,526.38,363.51,elephant
7883,000000549496.jpg,480,640,265.95,323.78,628.11,475.14,elephant
7884,000000549496.jpg,480,640,6.47,299.87,58.25,385.08,elephant
7885,000000549496.jpg,480,640,246.49,307.57,300.54,403.78,elephant
7886,000000549496.jpg,480,640,34.52,344.09,103.55,460.58,elephant
7887,000000549496.jpg,480,640,588.31,333.13,632.1,385.03,elephant
7888,000000549496.jpg,480,640,220.71,223.13,229.38,228.81,elephant
7889,000000549496.jpg,480,640,536.1,345.35,629.61,457.56,elephant
7890,000000549496.jpg,480,640,227.09,233.59,235.62,239.57,elephant
7891,000000549496.jpg,480,640,247.99,223.6,256.12,228.95,elephant
7892,000000549496.jpg,480,640,87.94,267.03,100.43,273.92,elephant
7893,000000549496.jpg,480,640,94.3,259.98,106.96,266.95,elephant
7894,000000549496.jpg,480,640,89.09,253.45,100.26,259.77,elephant
7895,000000549496.jpg,480,640,451.51,254.38,462.91,261.98,elephant
7896,000000549496.jpg,480,640,82.78,274.25,94.62,280.73,elephant
7897,000000549496.jpg,480,640,112.01,254.44,124.02,261.17,elephant
7898,000000549496.jpg,480,640,109.77,306.02,123.98,325.56,elephant
7899,000000549496.jpg,480,640,230.2,397.83,321.37,480.0,elephant
7900,000000549496.jpg,480,640,149.46,324.6,172.36,370.83,elephant
7901,000000549496.jpg,480,640,182.51,321.7,198.26,346.56,elephant
7902,000000549496.jpg,480,640,203.46,305.37,229.68,363.52,elephant
7903,000000549496.jpg,480,640,287.15,372.3,326.49,401.73,elephant
7904,000000549496.jpg,480,640,10.71,373.65,25.01,401.0,elephant
7905,000000549496.jpg,480,640,101.41,267.02,112.98,272.14,elephant
7906,000000549496.jpg,480,640,93.92,274.51,107.88,281.62,elephant
7907,000000549496.jpg,480,640,325.07,184.79,498.73,284.1,elephant
7908,000000549496.jpg,480,640,180.67,343.33,198.26,368.24,elephant
7909,000000551206.jpg,480,640,3.56,2.97,640.0,474.65,bear
7910,000000553162.jpg,425,640,236.69,60.49,430.9,369.41,bear
7911,000000557118.jpg,427,640,418.69,187.65,469.07,226.62,backpack
7912,000000557118.jpg,427,640,291.69,0.78,492.44,237.01,backpack
7913,000000557118.jpg,427,640,369.85,17.53,449.15,116.46,backpack
7914,000000557118.jpg,427,640,268.82,242.78,381.5,331.41,backpack
7915,000000557130.jpg,424,640,194.87,270.25,237.06,423.2,umbrella
7916,000000557130.jpg,424,640,227.87,278.85,291.83,311.77,backpack
7917,000000557130.jpg,424,640,388.08,282.82,439.7,304.98,backpack
7918,000000557130.jpg,424,640,251.27,130.92,284.45,194.82,backpack
7919,000000557130.jpg,424,640,616.97,111.11,640.0,218.07,backpack
7920,000000557130.jpg,424,640,337.29,74.98,466.88,294.13,backpack
7921,000000557130.jpg,424,640,402.73,124.61,434.69,169.21,backpack
7922,000000557130.jpg,424,640,63.84,159.12,169.6,358.26,backpack
7923,000000557130.jpg,424,640,382.94,17.67,629.32,419.7,backpack
7924,000000557130.jpg,424,640,20.01,70.35,182.43,422.06,backpack
7925,000000557130.jpg,424,640,242.56,64.94,438.32,423.05,backpack
7926,000000557130.jpg,424,640,70.05,160.43,166.72,247.95,umbrella
7927,000000557130.jpg,424,640,126.44,83.61,284.25,418.25,backpack
7928,000000557130.jpg,424,640,0.0,38.68,85.95,415.88,backpack
7929,000000557130.jpg,424,640,194.87,270.25,237.06,423.2,backpack
7930,000000557130.jpg,424,640,70.05,160.43,166.72,247.95,backpack
7931,000000557130.jpg,424,640,618.84,194.78,640.0,347.85,backpack
7932,000000557130.jpg,424,640,618.84,194.78,640.0,347.85,umbrella
7933,000000557130.jpg,424,640,140.08,263.63,162.34,279.45,umbrella
7934,000000557130.jpg,424,640,41.29,244.84,86.79,259.21,umbrella
7935,000000557130.jpg,424,640,63.84,159.12,169.6,358.26,umbrella
7936,000000557130.jpg,424,640,227.87,278.85,291.83,311.77,umbrella
7937,000000557130.jpg,424,640,388.08,282.82,439.7,304.98,umbrella
7938,000000557130.jpg,424,640,251.27,130.92,284.45,194.82,umbrella
7939,000000557130.jpg,424,640,337.29,74.98,466.88,294.13,umbrella
7940,000000557130.jpg,424,640,616.97,111.11,640.0,218.07,umbrella
7941,000000557130.jpg,424,640,402.73,124.61,434.69,169.21,umbrella
7942,000000557130.jpg,424,640,382.94,17.67,629.32,419.7,umbrella
7943,000000557130.jpg,424,640,20.01,70.35,182.43,422.06,umbrella
7944,000000557130.jpg,424,640,126.44,83.61,284.25,418.25,umbrella
7945,000000557130.jpg,424,640,242.56,64.94,438.32,423.05,umbrella
7946,000000557130.jpg,424,640,41.29,244.84,86.79,259.21,backpack
7947,000000557130.jpg,424,640,140.08,263.63,162.34,279.45,backpack
7948,000000557130.jpg,424,640,0.0,38.68,85.95,415.88,umbrella
7949,000000557155.jpg,382,640,0.23,171.78,38.36,355.45,umbrella
7950,000000557155.jpg,382,640,90.13,178.55,132.2,349.38,umbrella
7951,000000557155.jpg,382,640,151.59,198.04,204.16,339.2,umbrella
7952,000000557155.jpg,382,640,43.78,178.55,98.72,342.51,umbrella
7953,000000557155.jpg,382,640,162.94,134.83,179.98,155.43,umbrella
7954,000000557155.jpg,382,640,259.52,36.93,584.13,370.97,umbrella
7955,000000557155.jpg,382,640,116.49,190.96,143.02,332.2,umbrella
7956,000000557155.jpg,382,640,186.11,182.97,227.69,336.06,umbrella
7957,000000557155.jpg,382,640,29.38,226.64,39.85,249.0,umbrella
7958,000000557155.jpg,382,640,151.2,185.63,198.26,195.57,umbrella
7959,000000557155.jpg,382,640,129.73,53.4,147.3,73.65,umbrella
7960,000000557155.jpg,382,640,202.07,131.61,216.96,151.82,umbrella
7961,000000557155.jpg,382,640,16.39,225.95,26.2,244.65,umbrella
7962,000000557155.jpg,382,640,121.85,264.76,132.53,287.81,umbrella
7963,000000557155.jpg,382,640,381.19,137.06,417.78,183.27,umbrella
7964,000000557155.jpg,382,640,15.01,175.56,39.9,298.78,umbrella
7965,000000557174.jpg,427,640,219.79,169.73,225.66,187.84,dog
7966,000000557174.jpg,427,640,377.37,247.37,393.31,261.79,dog
7967,000000557174.jpg,427,640,441.56,195.46,460.79,219.9,dog
7968,000000557174.jpg,427,640,448.3,196.85,466.98,222.62,dog
7969,000000557174.jpg,427,640,34.79,192.05,180.19,344.72,dog
7970,000000557174.jpg,427,640,494.87,281.41,639.51,426.04,dog
7971,000000557174.jpg,427,640,362.23,155.71,424.24,232.89,dog
7972,000000557174.jpg,427,640,222.66,187.4,250.42,201.43,dog
7973,000000557174.jpg,427,640,56.33,174.86,63.63,197.23,dog
7974,000000557174.jpg,427,640,64.92,241.79,85.62,292.27,dog
7975,000000557174.jpg,427,640,102.95,117.26,113.15,140.61,dog
7976,000000557174.jpg,427,640,278.35,123.53,356.44,232.73,dog
7977,000000557174.jpg,427,640,438.44,196.33,443.87,217.81,dog
7978,000000557174.jpg,427,640,409.84,217.9,417.35,246.46,dog
7979,000000557174.jpg,427,640,502.29,206.23,517.86,250.13,dog
7980,000000557174.jpg,427,640,503.15,204.87,520.79,250.88,dog
7981,000000557187.jpg,477,640,172.79,181.76,460.22,323.17,bear
7982,000000557219.jpg,461,640,234.14,246.11,424.58,360.58,dog
7983,000000557219.jpg,461,640,210.3,98.67,415.42,302.76,dog
7984,000000557219.jpg,461,640,354.83,140.69,621.19,366.07,dog
7985,000000557219.jpg,461,640,0.0,94.49,623.42,456.36,dog
7986,000000557219.jpg,461,640,26.2,242.99,198.88,460.8,dog
7987,000000557251.jpg,640,480,29.4,532.84,265.2,574.51,backpack
7988,000000557251.jpg,640,480,287.9,466.03,380.68,487.61,backpack
7989,000000557251.jpg,640,480,228.8,69.03,299.34,198.64,backpack
7990,000000557251.jpg,640,480,103.5,106.55,234.44,327.64,backpack
7991,000000557251.jpg,640,480,241.08,84.9,385.39,483.75,backpack
7992,000000557251.jpg,640,480,164.7,93.54,387.18,541.4,backpack
7993,000000557315.jpg,425,640,326.66,166.19,627.22,371.55,bear
7994,000000557334.jpg,543,640,114.9,196.17,142.46,265.24,elephant
7995,000000557334.jpg,543,640,216.68,195.13,231.89,244.42,elephant
7996,000000557334.jpg,543,640,115.25,212.62,136.36,231.68,elephant
7997,000000557334.jpg,543,640,233.59,104.8,411.79,311.55,elephant
7998,000000557334.jpg,543,640,191.64,217.14,204.32,244.62,elephant
7999,000000557334.jpg,543,640,509.81,190.1,523.74,209.46,elephant
8000,000000557334.jpg,543,640,577.51,185.67,588.84,214.1,elephant
8001,000000557334.jpg,543,640,543.68,200.89,547.03,204.11,elephant
8002,000000557343.jpg,426,640,386.77,214.54,393.96,243.31,backpack
8003,000000557343.jpg,426,640,394.2,227.3,404.7,235.96,backpack
8004,000000557343.jpg,426,640,375.23,222.12,385.47,238.4,backpack
8005,000000557343.jpg,426,640,116.95,220.75,144.44,262.26,backpack
8006,000000557343.jpg,426,640,55.82,214.03,121.32,265.56,backpack
8007,000000557343.jpg,426,640,336.14,212.09,347.3,230.09,backpack
8008,000000557343.jpg,426,640,362.02,215.92,370.35,246.14,backpack
8009,000000557343.jpg,426,640,392.38,210.46,404.72,249.64,backpack
8010,000000557343.jpg,426,640,350.95,210.38,364.87,249.34,backpack
8011,000000557343.jpg,426,640,239.61,142.27,323.21,271.65,backpack
8012,000000557343.jpg,426,640,336.56,207.8,354.56,259.36,backpack
8013,000000557343.jpg,426,640,0.0,119.96,43.27,374.79,backpack
8014,000000557343.jpg,426,640,0.0,187.62,7.36,225.86,backpack
8015,000000557343.jpg,426,640,163.7,127.32,237.41,406.85,backpack
8016,000000557343.jpg,426,640,237.41,135.64,338.89,403.69,backpack
8017,000000557343.jpg,426,640,420.84,225.19,516.24,281.67,backpack
8018,000000557343.jpg,426,640,133.07,137.85,202.95,281.45,backpack
8019,000000557343.jpg,426,640,63.52,122.77,134.87,383.52,backpack
8020,000000557343.jpg,426,640,371.47,215.05,383.2,249.15,backpack
8021,000000557394.jpg,426,640,492.59,278.31,564.66,410.58,backpack
8022,000000557394.jpg,426,640,0.65,28.74,295.63,384.77,backpack
8023,000000557394.jpg,426,640,127.43,152.46,193.85,201.7,backpack
8024,000000557394.jpg,426,640,296.42,164.84,343.93,194.57,backpack
8025,000000557394.jpg,426,640,493.01,192.26,566.72,397.12,backpack
8026,000000557394.jpg,426,640,287.81,122.67,501.06,332.12,backpack
8027,000000557394.jpg,426,640,589.39,237.54,606.63,272.58,backpack
8028,000000557394.jpg,426,640,386.59,166.82,411.09,195.21,backpack
8029,000000557394.jpg,426,640,577.67,253.88,615.87,275.94,backpack
8030,000000557394.jpg,426,640,494.11,174.6,525.94,251.34,backpack
8031,000000557394.jpg,426,640,558.32,185.59,575.19,226.52,backpack
8032,000000557394.jpg,426,640,512.68,222.17,555.56,270.83,backpack
8033,000000557394.jpg,426,640,596.78,239.58,607.7,247.61,backpack
8034,000000557399.jpg,480,640,0.0,94.62,183.0,477.73,elephant
8035,000000557399.jpg,480,640,251.28,283.59,545.5,471.51,elephant
8036,000000557399.jpg,480,640,38.83,31.28,573.84,474.61,elephant
8037,000000557496.jpg,428,640,60.27,264.38,91.14,382.19,backpack
8038,000000557496.jpg,428,640,63.44,209.8,103.23,246.0,backpack
8039,000000557496.jpg,428,640,302.99,223.08,323.7,248.96,backpack
8040,000000557496.jpg,428,640,325.17,256.54,334.2,286.09,backpack
8041,000000557496.jpg,428,640,332.25,225.69,352.26,243.17,backpack
8042,000000557496.jpg,428,640,46.17,205.82,117.34,358.75,backpack
8043,000000557497.jpg,480,640,25.95,149.73,595.68,309.73,elephant
8044,000000557627.jpg,640,480,415.58,178.53,467.1,313.1,backpack
8045,000000557627.jpg,640,480,104.76,278.72,178.67,511.47,backpack
8046,000000557627.jpg,640,480,458.02,318.64,479.03,369.72,backpack
8047,000000557627.jpg,640,480,153.8,259.15,181.89,386.31,backpack
8048,000000557627.jpg,640,480,326.76,286.04,431.78,427.88,backpack
8049,000000557627.jpg,640,480,328.68,314.86,378.59,422.81,backpack
8050,000000557627.jpg,640,480,194.16,4.31,375.37,287.64,backpack
8051,000000557627.jpg,640,480,437.54,273.6,477.51,318.93,backpack
8052,000000557627.jpg,640,480,323.43,421.44,381.7,530.14,backpack
8053,000000557627.jpg,640,480,414.76,248.58,436.83,281.67,backpack
8054,000000557627.jpg,640,480,360.08,220.57,396.12,296.9,backpack
8055,000000557627.jpg,640,480,339.6,257.58,434.74,379.18,backpack
8056,000000557627.jpg,640,480,25.77,33.2,101.66,590.16,backpack
8057,000000557636.jpg,425,640,82.32,31.59,255.57,383.84,backpack
8058,000000557636.jpg,425,640,196.74,144.21,358.15,412.58,backpack
8059,000000557636.jpg,425,640,403.99,44.89,594.04,382.98,backpack
8060,000000557636.jpg,425,640,101.88,83.75,148.22,185.93,backpack
8061,000000557636.jpg,425,640,249.46,231.49,328.53,282.06,backpack
8062,000000557636.jpg,425,640,0.0,368.16,631.84,424.57,backpack
8063,000000557636.jpg,425,640,378.86,374.22,491.6,390.19,backpack
8064,000000557721.jpg,427,640,54.78,325.35,73.97,378.15,backpack
8065,000000557721.jpg,427,640,544.11,187.31,593.6,355.57,backpack
8066,000000557721.jpg,427,640,139.55,250.06,249.4,371.7,backpack
8067,000000557721.jpg,427,640,307.33,224.29,354.22,264.26,backpack
8068,000000557721.jpg,427,640,94.21,340.42,143.94,374.79,backpack
8069,000000557721.jpg,427,640,292.66,319.53,390.54,366.55,backpack
8070,000000557721.jpg,427,640,442.59,351.44,468.21,383.8,backpack
8071,000000557721.jpg,427,640,194.17,321.33,249.47,372.7,backpack
8072,000000557721.jpg,427,640,235.65,141.41,331.0,247.96,backpack
8073,000000557721.jpg,427,640,0.96,182.31,61.41,380.94,backpack
8074,000000557721.jpg,427,640,584.94,221.22,619.98,349.19,backpack
8075,000000557721.jpg,427,640,37.73,213.17,61.71,258.61,backpack
8076,000000557721.jpg,427,640,70.2,174.07,152.91,375.07,backpack
8077,000000557721.jpg,427,640,135.88,204.2,208.07,342.53,backpack
8078,000000557721.jpg,427,640,325.52,2.87,628.05,359.02,backpack
8079,000000557721.jpg,427,640,245.34,224.17,315.78,330.26,backpack
8080,000000557721.jpg,427,640,398.01,172.35,463.41,339.49,backpack
8081,000000557721.jpg,427,640,309.57,201.5,359.36,321.59,backpack
8082,000000557804.jpg,427,640,292.88,214.04,439.41,312.86,backpack
8083,000000557804.jpg,427,640,495.11,274.76,517.9,310.51,backpack
8084,000000557804.jpg,427,640,478.2,249.5,530.74,358.2,backpack
8085,000000557804.jpg,427,640,492.64,308.95,565.29,365.75,backpack
8086,000000557804.jpg,427,640,542.35,326.43,623.06,380.24,backpack
8087,000000557804.jpg,427,640,602.3,227.95,621.72,256.04,backpack
8088,000000557804.jpg,427,640,133.26,20.5,269.96,268.82,backpack
8089,000000557804.jpg,427,640,417.38,25.0,548.18,394.3,backpack
8090,000000557922.jpg,334,500,297.86,76.37,334.83,180.84,backpack
8091,000000557922.jpg,334,500,215.18,153.21,230.79,165.29,backpack
8092,000000557922.jpg,334,500,131.0,42.22,317.87,301.01,backpack
8093,000000557922.jpg,334,500,200.4,170.04,396.46,256.79,backpack
8094,000000558020.jpg,375,500,145.45,256.65,249.07,274.54,backpack
8095,000000558020.jpg,375,500,137.6,54.56,144.29,71.1,backpack
8096,000000558020.jpg,375,500,193.58,96.01,205.97,123.34,backpack
8097,000000558020.jpg,375,500,98.88,64.23,107.03,80.92,backpack
8098,000000558020.jpg,375,500,180.52,179.49,226.34,220.35,backpack
8099,000000558020.jpg,375,500,167.54,168.09,261.64,273.8,backpack
8100,000000558020.jpg,375,500,106.46,63.3,111.76,81.53,backpack
8101,000000558054.jpg,600,600,84.16,305.45,483.12,592.21,backpack
8102,000000558054.jpg,600,600,327.64,358.65,444.94,587.87,backpack
8103,000000558054.jpg,600,600,20.18,21.46,512.56,587.83,backpack
8104,000000558064.jpg,389,640,116.91,133.03,141.27,193.4,backpack
8105,000000558064.jpg,389,640,461.75,270.7,544.37,388.91,backpack
8106,000000558064.jpg,389,640,284.1,29.72,597.92,384.63,backpack
8107,000000558064.jpg,389,640,530.3,102.92,547.74,153.51,backpack
8108,000000558064.jpg,389,640,0.0,141.4,632.34,385.61,backpack
8109,000000561436.jpg,480,640,457.63,193.65,611.39,338.16,bear
8110,000000561436.jpg,480,640,28.04,161.08,208.18,293.75,bear
8111,000000561468.jpg,426,640,82.98,121.11,97.83,131.92,bear
8112,000000561468.jpg,426,640,38.63,111.48,110.93,169.44,bear
8113,000000561468.jpg,426,640,0.0,134.87,215.4,421.43,bear
8114,000000561468.jpg,426,640,402.07,169.76,536.09,278.89,bear
8115,000000561468.jpg,426,640,2.54,99.59,20.63,113.3,bear
8116,000000561468.jpg,426,640,17.48,104.98,43.63,122.9,bear
8117,000000561468.jpg,426,640,28.98,98.91,40.74,104.99,bear
8118,000000565341.jpg,480,640,412.21,161.84,473.21,258.3,dog
8119,000000565341.jpg,480,640,319.76,182.57,454.62,287.23,dog
8120,000000565341.jpg,480,640,288.12,233.2,301.18,243.26,dog
8121,000000565479.jpg,480,640,335.13,97.81,640.0,438.51,dog
8122,000000565479.jpg,480,640,130.52,289.83,640.0,473.2,dog
8123,000000565479.jpg,480,640,309.6,272.28,481.39,418.04,dog
8124,000000565522.jpg,378,353,318.03,14.22,329.69,26.82,elephant
8125,000000565522.jpg,378,353,280.99,0.0,296.97,31.32,elephant
8126,000000565522.jpg,378,353,212.07,0.91,250.47,16.87,elephant
8127,000000565522.jpg,378,353,8.49,2.55,340.62,345.72,elephant
8128,000000565522.jpg,378,353,253.35,0.0,270.99,23.09,elephant
8129,000000565522.jpg,378,353,266.11,0.0,318.72,36.1,elephant
8130,000000565522.jpg,378,353,267.49,0.0,353.0,36.52,elephant
8131,000000565522.jpg,378,353,9.34,0.85,135.91,88.34,elephant
8132,000000565522.jpg,378,353,25.51,300.53,90.4,359.56,elephant
8133,000000565543.jpg,426,640,0.56,199.17,35.81,260.25,umbrella
8134,000000565543.jpg,426,640,51.82,219.94,83.19,260.19,umbrella
8135,000000565543.jpg,426,640,210.63,195.09,277.98,271.51,umbrella
8136,000000565543.jpg,426,640,370.71,113.46,542.81,159.29,umbrella
8137,000000565543.jpg,426,640,78.06,170.75,171.86,281.45,umbrella
8138,000000565543.jpg,426,640,296.95,191.33,367.37,213.23,umbrella
8139,000000565572.jpg,640,427,22.58,317.76,373.37,580.67,umbrella
8140,000000565582.jpg,480,640,445.34,168.76,508.34,234.37,dog
8141,000000565582.jpg,480,640,0.0,130.06,162.06,472.77,dog
8142,000000565582.jpg,480,640,568.18,14.05,600.13,23.22,dog
8143,000000565582.jpg,480,640,437.06,35.35,635.85,267.83,dog
8144,000000565582.jpg,480,640,595.48,25.94,609.43,50.27,dog
8145,000000565582.jpg,480,640,179.96,121.2,216.08,142.98,dog
8146,000000565582.jpg,480,640,291.72,116.57,342.43,194.99,dog
8147,000000565582.jpg,480,640,298.49,27.11,326.9,54.9,dog
8148,000000565582.jpg,480,640,590.33,29.17,599.73,49.14,dog
8149,000000565582.jpg,480,640,217.99,202.05,370.62,399.16,dog
8150,000000565582.jpg,480,640,582.74,27.09,589.7,45.71,dog
8151,000000565582.jpg,480,640,507.81,264.39,640.0,477.7,dog
8152,000000565769.jpg,427,640,377.82,149.74,499.85,351.75,elephant
8153,000000565769.jpg,427,640,83.48,142.01,339.68,314.73,elephant
8154,000000565769.jpg,427,640,0.0,169.09,338.66,427.0,elephant
8155,000000565884.jpg,433,640,0.0,147.9,356.13,373.64,elephant
8156,000000565884.jpg,433,640,296.78,88.38,640.0,371.54,elephant
8157,000000567454.jpg,640,427,102.41,119.9,371.28,450.57,bear
8158,000000567495.jpg,425,640,3.84,41.01,470.09,419.0,bear
8159,000000571553.jpg,427,640,411.68,106.22,536.14,219.2,bear
8160,000000571695.jpg,428,640,56.75,180.66,157.96,297.25,bear
8161,000000571695.jpg,428,640,309.0,165.97,536.44,325.27,bear
8162,000000573509.jpg,640,640,1.44,1.53,615.55,608.46,bear
8163,000000573513.jpg,453,640,131.39,272.12,144.02,281.55,umbrella
8164,000000573513.jpg,453,640,120.77,293.54,136.49,307.04,umbrella
8165,000000573513.jpg,453,640,162.96,286.04,167.67,291.67,umbrella
8166,000000573513.jpg,453,640,238.27,232.36,281.07,277.17,umbrella
8167,000000573513.jpg,453,640,546.01,268.02,558.08,282.54,umbrella
8168,000000573513.jpg,453,640,495.67,270.23,581.37,322.5,umbrella
8169,000000573513.jpg,453,640,124.49,280.13,140.06,290.85,umbrella
8170,000000573513.jpg,453,640,519.34,278.43,527.09,287.31,umbrella
8171,000000573513.jpg,453,640,109.75,296.72,123.92,314.29,umbrella
8172,000000573513.jpg,453,640,83.53,271.14,114.36,283.93,umbrella
8173,000000573513.jpg,453,640,441.76,271.03,463.29,294.24,umbrella
8174,000000573513.jpg,453,640,486.48,274.32,495.52,301.67,umbrella
8175,000000573513.jpg,453,640,86.86,295.23,122.37,358.71,umbrella
8176,000000573513.jpg,453,640,168.23,279.15,185.18,296.39,umbrella
8177,000000573513.jpg,453,640,168.98,137.12,439.77,385.5,umbrella
8178,000000573513.jpg,453,640,84.09,316.13,112.64,373.46,umbrella
8179,000000573513.jpg,453,640,2.1,236.22,89.49,315.24,umbrella
8180,000000573513.jpg,453,640,108.52,280.73,136.8,294.05,umbrella
8181,000000573513.jpg,453,640,0.0,284.01,47.2,363.39,umbrella
8182,000000573513.jpg,453,640,144.37,277.01,156.18,287.09,umbrella
8183,000000573544.jpg,480,640,0.0,0.0,543.64,480.0,elephant
8184,000000573759.jpg,365,500,30.79,155.65,469.78,365.0,dog
8185,000000573759.jpg,365,500,221.96,28.36,341.16,189.49,dog
8186,000000573759.jpg,365,500,25.37,160.08,193.14,257.46,dog
8187,000000573759.jpg,365,500,239.9,116.71,373.09,260.21,dog
8188,000000573759.jpg,365,500,147.83,187.42,281.0,259.74,dog
8189,000000573807.jpg,458,640,501.3,149.69,615.65,301.53,dog
8190,000000573807.jpg,458,640,33.66,303.47,63.21,325.94,dog
8191,000000573807.jpg,458,640,467.24,199.47,503.99,240.34,dog
8192,000000573807.jpg,458,640,21.62,322.5,55.83,358.45,dog
8193,000000573807.jpg,458,640,53.57,324.15,77.21,365.53,dog
8194,000000573807.jpg,458,640,92.63,284.06,274.8,407.57,dog
8195,000000573807.jpg,458,640,528.75,212.92,552.52,235.01,dog
8196,000000573807.jpg,458,640,384.43,199.81,426.54,239.74,dog
8197,000000573807.jpg,458,640,47.17,290.15,82.91,304.22,dog
8198,000000573807.jpg,458,640,85.04,260.76,101.42,276.75,dog
8199,000000573807.jpg,458,640,0.0,331.38,24.98,357.39,dog
8200,000000573807.jpg,458,640,6.89,296.92,41.46,309.01,dog
8201,000000573807.jpg,458,640,96.91,266.6,114.24,283.45,dog
8202,000000573807.jpg,458,640,77.61,307.68,98.89,326.2,dog
8203,000000573807.jpg,458,640,110.7,273.59,124.93,295.43,dog
8204,000000573807.jpg,458,640,0.0,271.57,18.49,285.46,dog
8205,000000573807.jpg,458,640,21.1,209.9,114.04,253.55,dog
8206,000000573807.jpg,458,640,146.67,271.02,167.48,292.14,dog
8207,000000573807.jpg,458,640,0.0,266.0,131.0,362.0,dog
8208,000000573807.jpg,458,640,57.09,273.92,84.87,294.9,dog
8209,000000573807.jpg,458,640,284.53,375.62,321.98,415.41,dog
8210,000000573966.jpg,640,640,401.79,0.0,638.57,578.22,elephant
8211,000000573966.jpg,640,640,183.68,129.15,486.46,571.12,elephant
8212,000000575666.jpg,464,640,31.28,27.11,545.33,403.52,bear
8213,000000575751.jpg,332,500,53.77,171.19,64.24,178.3,bear
8214,000000575751.jpg,332,500,19.16,185.23,70.37,260.9,bear
8215,000000575751.jpg,332,500,82.42,122.72,92.23,153.89,bear
8216,000000575751.jpg,332,500,36.61,210.57,38.72,222.02,bear
8217,000000575751.jpg,332,500,0.0,243.8,42.81,263.32,bear
